epoch,mode,measure_name,attack_name,descriptor1,descriptor2,value
13,Validation,Normal_accuracy,,,,79.24
13,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.7100000000000001
13,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.8960121150933871
13,Validation,Loss_measure,Clean,,,tensor(0.0046)
13,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
14,Validation,Normal_accuracy,,,,79.97
14,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.35000000000000003
14,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.43766412404651744
14,Validation,Loss_measure,Clean,,,tensor(0.0046)
14,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
15,Validation,Normal_accuracy,,,,79.17999999999999
15,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.5599999999999999
15,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.7072493053801465
15,Validation,Loss_measure,Clean,,,tensor(0.0046)
15,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
16,Validation,Normal_accuracy,,,,78.72
16,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.27
16,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.3429878048780488
16,Validation,Loss_measure,Clean,,,tensor(0.0046)
16,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
17,Validation,Normal_accuracy,,,,78.96
17,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.25
17,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.3166160081053698
17,Validation,Loss_measure,Clean,,,tensor(0.0046)
17,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
18,Validation,Normal_accuracy,,,,79.96
18,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.22999999999999998
18,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.2876438219109555
18,Validation,Loss_measure,Clean,,,tensor(0.0046)
18,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
19,Validation,Normal_accuracy,,,,78.74
19,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.25
19,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.31750063500127
19,Validation,Loss_measure,Clean,,,tensor(0.0046)
19,Validation,Loss_measure,simple_APGD_10_iters,,,tensor(0.0046)
