epoch,mode,measure_name,attack_name,descriptor1,descriptor2,value
0,Train,Normal_accuracy,,,,8.088000297546387
0,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.0
0,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.0
0,Train,Loss_measure,Clean,,,0.004197392612695694
0,Train,Loss_measure,simple_APGD_10_iters,,,0.004306867253035307
1,Train,Normal_accuracy,,,,56.246002197265625
1,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.006000000052154064
1,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.010667425580322742
1,Train,Loss_measure,Clean,,,0.003999765031039715
1,Train,Loss_measure,simple_APGD_10_iters,,,0.004709422122687101
2,Train,Normal_accuracy,,,,78.19400024414062
2,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.036000002175569534
2,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.046039339154958725
2,Train,Loss_measure,Clean,,,0.003924588672816753
2,Train,Loss_measure,simple_APGD_10_iters,,,0.004820575006306171
3,Train,Normal_accuracy,,,,89.02399444580078
3,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.06199999898672104
3,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.06964413821697235
3,Train,Loss_measure,Clean,,,0.00392170948907733
3,Train,Loss_measure,simple_APGD_10_iters,,,0.00475736940279603
4,Train,Normal_accuracy,,,,99.26599884033203
4,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.09999999403953552
4,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.10073942691087723
4,Train,Loss_measure,Clean,,,0.003949291072785854
4,Train,Loss_measure,simple_APGD_10_iters,,,0.004798521753400564
5,Train,Normal_accuracy,,,,99.13599395751953
5,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.1379999965429306
5,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.13920271396636963
5,Train,Loss_measure,Clean,,,0.0040023913607001305
5,Train,Loss_measure,simple_APGD_10_iters,,,0.004726063925772905
6,Train,Normal_accuracy,,,,99.45399475097656
6,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.20200000703334808
6,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.20310896635055542
6,Train,Loss_measure,Clean,,,0.004060021135956049
6,Train,Loss_measure,simple_APGD_10_iters,,,0.004675827920436859
7,Train,Normal_accuracy,,,,99.27399444580078
7,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.43199998140335083
7,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.43515926599502563
7,Train,Loss_measure,Clean,,,0.004121256992220879
7,Train,Loss_measure,simple_APGD_10_iters,,,0.004636168945580721
8,Train,Normal_accuracy,,,,98.55799865722656
8,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.9719999432563782
8,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.9862213134765625
8,Train,Loss_measure,Clean,,,0.004174225497990847
8,Train,Loss_measure,simple_APGD_10_iters,,,0.004606312140822411
9,Train,Normal_accuracy,,,,98.38599395751953
9,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,1.7120000123977661
9,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,1.7400850057601929
9,Train,Loss_measure,Clean,,,0.004217032343149185
9,Train,Loss_measure,simple_APGD_10_iters,,,0.004586039111018181
10,Train,Normal_accuracy,,,,97.83799743652344
10,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,2.2679998874664307
10,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,2.31811785697937
10,Train,Loss_measure,Clean,,,0.004252823535352945
10,Train,Loss_measure,simple_APGD_10_iters,,,0.004571058787405491
11,Train,Normal_accuracy,,,,98.48600006103516
11,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,2.74399995803833
11,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,2.7861828804016113
11,Train,Loss_measure,Clean,,,0.004279626999050379
11,Train,Loss_measure,simple_APGD_10_iters,,,0.004563122056424618
12,Train,Normal_accuracy,,,,97.87999725341797
12,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,2.946000099182129
12,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.009807825088501
12,Train,Loss_measure,Clean,,,0.004301305860280991
12,Train,Loss_measure,simple_APGD_10_iters,,,0.004557515494525433
13,Train,Normal_accuracy,,,,97.17599487304688
13,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,3.23799991607666
13,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.3320984840393066
13,Train,Loss_measure,Clean,,,0.004317393526434898
13,Train,Loss_measure,simple_APGD_10_iters,,,0.004552129656076431
14,Train,Normal_accuracy,,,,96.48599243164062
14,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,3.432000160217285
14,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.556992769241333
14,Train,Loss_measure,Clean,,,0.004324693698436022
14,Train,Loss_measure,simple_APGD_10_iters,,,0.00454834196716547
15,Train,Normal_accuracy,,,,97.08799743652344
15,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,3.5159997940063477
15,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.6214568614959717
15,Train,Loss_measure,Clean,,,0.004328241106122732
15,Train,Loss_measure,simple_APGD_10_iters,,,0.0045476690866053104
16,Train,Normal_accuracy,,,,97.0199966430664
16,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,3.6619999408721924
16,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.774479389190674
16,Train,Loss_measure,Clean,,,0.00433305324986577
16,Train,Loss_measure,simple_APGD_10_iters,,,0.004545978736132383
17,Train,Normal_accuracy,,,,96.8219985961914
17,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,3.5839996337890625
17,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.7016379833221436
17,Train,Loss_measure,Clean,,,0.004335238132625818
17,Train,Loss_measure,simple_APGD_10_iters,,,0.0045456476509571075
18,Train,Normal_accuracy,,,,96.88999938964844
18,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,3.7859997749328613
18,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,3.9075241088867188
18,Train,Loss_measure,Clean,,,0.004340076353400946
18,Train,Loss_measure,simple_APGD_10_iters,,,0.00454438291490078
19,Train,Normal_accuracy,,,,97.14599609375
