epoch,mode,measure_name,attack_name,descriptor1,descriptor2,descriptor3,descriptor4,value
6,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.122
6,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.1626059604414352
6,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
6,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
7,Train,Normal_accuracy,,,,,,75.53800000000001
7,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.49
7,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.6486801345018401
7,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
7,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
8,Train,Normal_accuracy,,,,,,77.114
8,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.398
8,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.5161189926602173
8,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
8,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
9,Train,Normal_accuracy,,,,,,73.392
9,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,2.488
9,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,3.3900152605188576
9,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
9,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
10,Train,Normal_accuracy,,,,,,73.35199999999999
10,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,1.6740000000000002
10,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,2.2821463627440286
10,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
10,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
11,Train,Normal_accuracy,,,,,,74.496
11,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.16199999999999998
11,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.21746134020618557
11,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
11,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
12,Train,Normal_accuracy,,,,,,79.13
12,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.082
12,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.10362694300518134
12,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
12,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
13,Train,Normal_accuracy,,,,,,72.94800000000001
13,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.886
13,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,1.2145637988704283
13,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
13,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
14,Train,Normal_accuracy,,,,,,77.914
14,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.104
14,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.13348050414559642
14,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
14,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
15,Train,Normal_accuracy,,,,,,73.252
15,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,1.246
15,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,1.7009774477147381
15,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
15,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
16,Train,Normal_accuracy,,,,,,71.64399999999999
16,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.184
16,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.2568254145497181
16,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
16,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
17,Train,Normal_accuracy,,,,,,79.326
17,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.268
17,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.3378463555454706
17,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
17,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
18,Train,Normal_accuracy,,,,,,73.11800000000001
18,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.186
18,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.25438332558330373
18,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
18,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
19,Train,Normal_accuracy,,,,,,77.534
19,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.562
19,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.724843294554647
19,Train,Loss_measure,,,,,,"tensor(0.0044, device='cuda:0')"
19,Train,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
0,Validation,Normal_accuracy,,,,,,76.06
0,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.54
0,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.7099658164606889
0,Validation,Loss_measure,,,,,,"tensor(0.0043, device='cuda:0')"
0,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
1,Validation,Normal_accuracy,,,,,,73.96000000000001
1,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.43
1,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.5813953488372093
1,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
1,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
2,Validation,Normal_accuracy,,,,,,67.96
2,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.03
2,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.04414361389052383
2,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
2,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
3,Validation,Normal_accuracy,,,,,,72.84
3,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.09
3,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.12355848434925865
3,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
3,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
4,Validation,Normal_accuracy,,,,,,75.77000000000001
4,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,1.11
4,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,1.4649597466015574
4,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
4,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
5,Validation,Normal_accuracy,,,,,,76.36
5,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.13999999999999999
5,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.18334206390780514
5,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
5,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
6,Validation,Normal_accuracy,,,,,,74.91
6,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.11
6,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.14684287812041116
6,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
6,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
7,Validation,Normal_accuracy,,,,,,76.27000000000001
7,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.58
7,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.7604562737642585
7,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
7,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
8,Validation,Normal_accuracy,,,,,,77.11
8,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.5499999999999999
8,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.7132667617689016
8,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
8,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
9,Validation,Normal_accuracy,,,,,,74.87
9,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,1.82
9,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,2.430880192333378
9,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
9,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
10,Validation,Normal_accuracy,,,,,,74.52
10,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,1.3299999999999998
10,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,1.7847557702630166
10,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
10,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
11,Validation,Normal_accuracy,,,,,,75.78
11,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.06
11,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.0791765637371338
11,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
11,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
12,Validation,Normal_accuracy,,,,,,78.22
12,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.04
12,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.051137816415239075
12,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
12,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
13,Validation,Normal_accuracy,,,,,,73.39
13,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.5
13,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.6812917291184085
13,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
13,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
14,Validation,Normal_accuracy,,,,,,77.73
14,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.1
14,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.1286504567091213
14,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
14,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
15,Validation,Normal_accuracy,,,,,,73.28
15,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.7799999999999999
15,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,1.064410480349345
15,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
15,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
16,Validation,Normal_accuracy,,,,,,72.83
16,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.24
16,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.32953453247288206
16,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
16,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
17,Validation,Normal_accuracy,,,,,,79.29
17,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.27
17,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.340522133938706
17,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
17,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
18,Validation,Normal_accuracy,,,,,,73.47
18,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.12
18,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.16333197223356472
18,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
18,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
19,Validation,Normal_accuracy,,,,,,78.75999999999999
19,Validation,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,,,0.29
19,Validation,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,,,0.36820721178263077
19,Validation,Loss_measure,,,,,,"tensor(0.0045, device='cuda:0')"
19,Validation,Loss_measure,,,,,,"tensor(0.0046, device='cuda:0')"
