epoch,mode,measure_name,attack_name,descriptor1,descriptor2,value
0,Train,Normal_accuracy,,,,26.66400146484375
0,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,1.3320000171661377
0,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,4.995499610900879
0,Train,Loss_measure,Clean,,,0.004214376676827669
0,Train,Loss_measure,simple_APGD_10_iters,,,0.004461085889488459
1,Train,Normal_accuracy,,,,42.55400085449219
1,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,1.0780000686645508
1,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,2.5332517623901367
1,Train,Loss_measure,Clean,,,0.0041305129416286945
1,Train,Loss_measure,simple_APGD_10_iters,,,0.004541998729109764
2,Train,Normal_accuracy,,,,60.55799865722656
2,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.8139999508857727
2,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,1.3441659212112427
2,Train,Loss_measure,Clean,,,0.004099950194358826
2,Train,Loss_measure,simple_APGD_10_iters,,,0.0046721152029931545
3,Train,Normal_accuracy,,,,65.11599731445312
3,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.6439999938011169
3,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.9890042543411255
3,Train,Loss_measure,Clean,,,0.004103411920368671
3,Train,Loss_measure,simple_APGD_10_iters,,,0.00465509295463562
4,Train,Normal_accuracy,,,,67.17999267578125
4,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.543999969959259
4,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.8097647428512573
4,Train,Loss_measure,Clean,,,0.004118509590625763
4,Train,Loss_measure,simple_APGD_10_iters,,,0.004626400303095579
5,Train,Normal_accuracy,,,,68.22799682617188
5,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.47999998927116394
5,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.7035235166549683
5,Train,Loss_measure,Clean,,,0.004140264354646206
5,Train,Loss_measure,simple_APGD_10_iters,,,0.0045988610945641994
6,Train,Normal_accuracy,,,,68.40399932861328
6,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.3399999737739563
6,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.49704694747924805
6,Train,Loss_measure,Clean,,,0.004165387712419033
6,Train,Loss_measure,simple_APGD_10_iters,,,0.0045764208771288395
7,Train,Normal_accuracy,,,,69.55999755859375
7,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.33799999952316284
7,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.48591145873069763
7,Train,Loss_measure,Clean,,,0.0041902195662260056
7,Train,Loss_measure,simple_APGD_10_iters,,,0.004561285488307476
8,Train,Normal_accuracy,,,,69.31399536132812
8,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.40400001406669617
8,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.5828548073768616
8,Train,Loss_measure,Clean,,,0.004219062626361847
8,Train,Loss_measure,simple_APGD_10_iters,,,0.00454768817871809
9,Train,Normal_accuracy,,,,69.41999816894531
9,Train,Robust_accuracy,simple_APGD_10_iters,Total_accuracy,,0.43199998140335083
9,Train,Robust_accuracy,simple_APGD_10_iters,,Correct_accuracy,0.6222990155220032
9,Train,Loss_measure,Clean,,,0.00424645422026515
